ID_Cliente,Ingreso_Mensual,Tipo_Vivienda,Mora_Previa,Estado_Credito,Puntaje_Psicometrico
FT-06279,4.21,Alquilada,0,0,86
FT-06280,2.54,Alquilada,0,0,57
FT-06281,5.06,Propia,0,0,85
FT-06282,4.88,Propia,0,0,59
FT-06283,5.81,Propia,0,0,82
FT-06284,3.49,Propia,0,0,89
FT-06285,2.16,Propia,0,0,94
FT-06286,3.07,Alquilada,0,0,69
FT-06287,5.32,Alquilada,0,0,81
FT-06288,3.26,Propia,1,0,84
FT-06289,1.45,Alquilada,1,1,27
FT-06290,5.1,Propia,1,0,55
FT-06291,6.94,Propia,0,0,75
FT-06292,3.32,Alquilada,0,0,79
FT-06293,1.08,Alquilada,0,1,84
FT-06294,2.74,Propia,0,0,64
FT-06295,5.2,Alquilada,0,0,71
FT-06296,4.62,Alquilada,0,0,83
FT-06297,5.0,Propia,0,0,77
FT-06298,3.42,Propia,0,0,78
FT-06299,4.08,Alquilada,0,0,70
FT-06300,4.01,Propia,0,0,78
FT-06301,3.43,Propia,0,0,50
FT-06302,4.17,Alquilada,1,0,73
FT-06303,4.42,Propia,0,0,69
FT-06304,4.69,Propia,0,0,73
FT-06305,3.4,Propia,0,0,60
FT-06306,5.1,Alquilada,0,0,77
FT-06307,4.98,Alquilada,0,0,94
FT-06308,4.72,Alquilada,0,0,74
FT-06309,5.24,Propia,0,0,74
FT-06310,3.67,Propia,0,0,100
FT-06311,2.6,Propia,0,0,63
FT-06312,4.99,Alquilada,0,0,78
FT-06313,3.2,Propia,0,0,90
FT-06314,2.2,Propia,0,0,69
FT-06315,3.23,Propia,1,0,82
FT-06316,1.54,Alquilada,1,1,34
FT-06317,6.14,Alquilada,0,0,61
FT-06318,9.25,Alquilada,0,0,71
FT-06319,4.43,Propia,0,0,73
FT-06320,5.22,Alquilada,0,0,66
FT-06321,4.95,Propia,1,0,55
FT-06322,4.36,Propia,1,0,68
FT-06323,3.57,Propia,0,0,57
FT-06324,2.73,Alquilada,0,0,79
FT-06325,7.64,Propia,0,0,79
FT-06326,3.26,Alquilada,0,0,59
FT-06327,1.26,Alquilada,1,1,49
FT-06328,3.76,Alquilada,0,0,58
FT-06329,3.23,Alquilada,0,0,69
FT-06330,4.65,Propia,1,0,66
FT-06331,3.25,Propia,1,0,78
FT-06332,3.52,Alquilada,0,0,55
FT-06333,3.16,Propia,0,0,84
FT-06334,3.5,Alquilada,0,0,87
FT-06335,2.56,Alquilada,0,0,71
FT-06336,2.36,Propia,0,0,58
FT-06337,6.6,Alquilada,0,0,50
FT-06338,5.23,Propia,0,0,85
FT-06339,6.23,Propia,0,0,95
FT-06340,6.43,Alquilada,0,0,73
FT-06341,2.85,Propia,0,0,60
FT-06342,6.13,Propia,0,0,61
FT-06343,5.55,Propia,0,0,86
FT-06344,3.49,Propia,0,0,75
FT-06345,4.41,Propia,0,0,62
FT-06346,5.17,Propia,0,0,98
FT-06347,4.79,Propia,0,0,84
FT-06348,1.42,Alquilada,0,1,48
FT-06349,4.16,Alquilada,0,0,67
FT-06350,4.59,Propia,0,0,87
FT-06351,3.45,Propia,0,0,83
FT-06352,4.76,Propia,1,0,72
FT-06353,3.07,Alquilada,0,0,85
FT-06354,6.2,Propia,0,0,85
FT-06355,2.01,Propia,1,1,34
FT-06356,2.94,Alquilada,0,1,51
FT-06357,4.48,Propia,0,0,62
FT-06358,4.26,Propia,0,0,56
FT-06359,2.0,Alquilada,1,1,17
FT-06360,2.65,Propia,0,0,57
FT-06361,2.94,Propia,0,0,73
FT-06362,4.8,Propia,0,0,55
FT-06363,3.89,Alquilada,0,0,92
FT-06364,3.23,Propia,0,0,60
FT-06365,5.68,Propia,0,0,77
FT-06366,4.12,Propia,0,0,56
FT-06367,4.41,Alquilada,0,0,83
FT-06368,5.73,Propia,0,0,85
FT-06369,3.75,Propia,0,0,73
FT-06370,7.35,Alquilada,0,0,72
FT-06371,2.73,Propia,0,0,82
FT-06372,5.67,Propia,0,0,66
FT-06373,1.68,Propia,0,1,46
FT-06374,2.58,Alquilada,0,1,54
FT-06375,3.09,Alquilada,0,0,56
FT-06376,2.35,Propia,0,0,93
FT-06377,5.38,Propia,0,0,75
FT-06378,3.49,Propia,0,0,69
FT-06379,2.1,Alquilada,1,1,30
FT-06380,2.02,Propia,1,1,39
FT-06381,4.25,Propia,0,0,71
FT-06382,3.49,Propia,0,0,82
FT-06383,4.49,Propia,0,0,81
FT-06384,3.74,Alquilada,0,0,80
FT-06385,3.59,Alquilada,0,0,66
FT-06386,5.15,Propia,0,0,64
FT-06387,4.26,Propia,0,0,77
FT-06388,3.02,Propia,0,0,81
FT-06389,3.93,Alquilada,0,0,65
FT-06390,5.13,Propia,0,0,70
FT-06391,2.7,Propia,0,0,77
FT-06392,5.85,Propia,0,0,72
FT-06393,4.21,Alquilada,0,0,86
FT-06394,4.1,Propia,0,0,59
FT-06395,2.47,Alquilada,0,1,51
FT-06396,6.71,Propia,0,0,85
FT-06397,3.94,Propia,0,0,80
FT-06398,3.51,Alquilada,0,0,74
FT-06399,9.11,Alquilada,0,0,69
FT-06400,3.77,Alquilada,0,0,78
FT-06401,5.37,Propia,0,0,75
FT-06402,4.87,Propia,1,0,76
FT-06403,3.96,Propia,0,0,72
FT-06404,7.88,Propia,0,0,79
FT-06405,4.73,Alquilada,0,0,83
FT-06406,2.21,Alquilada,1,1,59
FT-06407,1.88,Propia,0,0,78
FT-06408,4.89,Propia,0,0,73
FT-06409,3.59,Propia,0,0,78
FT-06410,1.55,Propia,1,1,54
FT-06411,3.81,Propia,0,0,71
FT-06412,5.01,Alquilada,0,0,70
FT-06413,3.72,Alquilada,0,0,78
FT-06414,3.89,Alquilada,0,0,81
FT-06415,1.82,Alquilada,0,0,72
FT-06416,4.9,Propia,0,0,78
FT-06417,2.14,Propia,1,0,64
FT-06418,1.14,Alquilada,1,1,35
FT-06419,4.34,Propia,0,0,90
FT-06420,3.0,Propia,0,0,80
FT-06421,2.85,Propia,0,1,53
FT-06422,2.43,Propia,1,0,67
FT-06423,4.27,Alquilada,0,0,59
FT-06424,4.39,Alquilada,0,0,91
FT-06425,4.0,Alquilada,0,0,62
FT-06426,1.76,Alquilada,0,0,45
FT-06427,3.43,Alquilada,0,1,33
FT-06428,5.37,Alquilada,0,0,74
FT-06429,3.46,Propia,0,0,65
FT-06430,8.37,Alquilada,0,0,74
FT-06431,4.28,Alquilada,0,0,77
FT-06432,2.41,Alquilada,0,1,26
FT-06433,3.7,Alquilada,0,0,63
FT-06434,3.32,Propia,0,0,83
FT-06435,4.92,Propia,0,0,76
FT-06436,5.74,Propia,0,0,44
FT-06437,3.71,Alquilada,0,0,56
FT-06438,4.86,Alquilada,0,0,53
FT-06439,2.15,Propia,0,0,71
FT-06440,2.89,Propia,0,0,75
FT-06441,4.54,Propia,0,0,71
FT-06442,3.47,Propia,1,0,66
FT-06443,4.33,Propia,0,0,84
FT-06444,4.56,Propia,0,0,77
FT-06445,4.84,Propia,0,0,63
FT-06446,5.33,Alquilada,0,0,64
FT-06447,1.39,Alquilada,1,1,69
FT-06448,2.67,Propia,0,0,69
FT-06449,3.73,Propia,0,0,73
FT-06450,3.69,Propia,0,0,78
FT-06451,3.86,Propia,0,0,64
FT-06452,1.42,Alquilada,1,1,42
FT-06453,3.95,Propia,0,0,77
FT-06454,1.4,Alquilada,0,0,82
FT-06455,0.93,Alquilada,0,1,53
FT-06456,5.21,Propia,0,0,77
FT-06457,4.57,Propia,0,0,65
FT-06458,3.16,Propia,0,0,80
FT-06459,3.98,Propia,1,0,71
FT-06460,7.04,Propia,0,0,58
FT-06461,2.72,Propia,0,0,72
FT-06462,2.92,Propia,0,0,76
FT-06463,2.95,Alquilada,1,1,49
FT-06464,6.49,Propia,0,0,74
FT-06465,4.39,Propia,0,0,64
FT-06466,4.06,Alquilada,0,0,52
FT-06467,2.55,Propia,0,0,59
FT-06468,3.37,Propia,0,0,62
FT-06469,1.84,Alquilada,0,1,84
FT-06470,3.39,Alquilada,1,0,71
FT-06471,3.04,Propia,0,0,72
FT-06472,2.5,Propia,0,0,85
FT-06473,4.93,Alquilada,0,0,80
FT-06474,2.48,Alquilada,1,1,26
FT-06475,2.5,Alquilada,0,0,86
FT-06476,2.18,Alquilada,1,1,52
FT-06477,3.54,Propia,0,0,76
FT-06478,6.77,Propia,0,0,59
FT-06479,5.93,Alquilada,0,0,76
FT-06480,6.75,Propia,0,0,84
FT-06481,3.36,Propia,0,0,83
FT-06482,2.05,Propia,0,0,83
FT-06483,2.64,Propia,0,0,100
FT-06484,3.38,Propia,0,0,70
FT-06485,3.62,Alquilada,0,0,63
FT-06486,6.81,Propia,0,0,78
FT-06487,0.68,Alquilada,1,1,34
FT-06488,4.49,Alquilada,1,0,61
FT-06489,5.96,Alquilada,0,0,70
FT-06490,4.75,Alquilada,0,0,95
FT-06491,5.1,Alquilada,0,0,81
FT-06492,3.54,Propia,0,0,77
FT-06493,2.32,Propia,1,0,55
FT-06494,2.15,Propia,0,0,66
FT-06495,3.12,Alquilada,1,1,52
FT-06496,4.91,Propia,0,0,70
FT-06497,2.96,Alquilada,0,0,97
FT-06498,3.55,Propia,0,0,78
FT-06499,2.42,Propia,0,0,71
FT-06500,5.69,Alquilada,0,0,70
FT-06501,3.93,Alquilada,0,0,72
FT-06502,4.26,Alquilada,0,0,57
FT-06503,4.41,Propia,0,0,84
FT-06504,4.59,Alquilada,0,0,78
FT-06505,5.79,Propia,0,0,70
FT-06506,4.97,Alquilada,0,0,72
FT-06507,2.77,Propia,0,0,82
FT-06508,2.69,Alquilada,1,1,50
FT-06509,9.12,Propia,0,0,90
FT-06510,5.43,Alquilada,0,0,75
FT-06511,7.95,Propia,0,0,64
FT-06512,3.63,Alquilada,0,0,56
FT-06513,6.48,Propia,0,0,74
FT-06514,4.65,Propia,0,0,64
FT-06515,4.36,Propia,0,0,75
FT-06516,3.98,Propia,0,0,76
FT-06517,5.18,Alquilada,0,0,81
FT-06518,4.72,Propia,0,0,60
FT-06519,2.77,Propia,1,1,79
FT-06520,3.21,Propia,0,0,70
FT-06521,3.74,Propia,0,0,76
FT-06522,3.94,Alquilada,0,0,75
FT-06523,3.43,Alquilada,0,0,100
FT-06524,2.87,Alquilada,0,0,48
FT-06525,4.04,Propia,0,0,85
FT-06526,3.0,Alquilada,1,1,47
FT-06527,4.32,Propia,0,0,63
FT-06528,2.63,Propia,0,0,68
FT-06529,6.74,Propia,0,0,92
FT-06530,7.33,Propia,0,0,66
FT-06531,4.88,Propia,0,0,66
FT-06532,3.06,Alquilada,1,1,48
FT-06533,3.18,Alquilada,1,1,55
FT-06534,4.44,Propia,0,0,84
FT-06535,2.11,Alquilada,0,0,84
FT-06536,3.82,Alquilada,0,0,82
FT-06537,3.84,Alquilada,0,0,52
FT-06538,1.45,Alquilada,1,1,44
FT-06539,3.57,Propia,0,0,80
FT-06540,6.7,Propia,0,0,81
FT-06541,3.98,Alquilada,0,0,65
FT-06542,3.39,Propia,0,0,62
FT-06543,1.71,Alquilada,1,1,32
FT-06544,4.42,Propia,0,0,78
FT-06545,3.01,Propia,0,0,84
FT-06546,2.26,Alquilada,1,0,75
FT-06547,4.87,Propia,0,0,61
FT-06548,4.48,Propia,0,0,75
FT-06549,4.61,Propia,0,0,63
FT-06550,3.97,Propia,0,0,65
FT-06551,3.11,Alquilada,0,0,69
FT-06552,2.74,Propia,0,0,64
FT-06553,6.4,Propia,0,0,61
FT-06554,5.01,Propia,0,0,90
FT-06555,5.45,Alquilada,0,0,52
FT-06556,3.76,Alquilada,0,0,66
FT-06557,2.98,Alquilada,0,0,71
FT-06558,2.87,Propia,0,0,87
FT-06559,4.06,Propia,0,0,76
FT-06560,4.04,Alquilada,0,1,74
FT-06561,2.03,Alquilada,0,0,65
FT-06562,4.79,Propia,0,0,86
FT-06563,5.45,Propia,0,0,64
FT-06564,3.27,Propia,1,0,75
FT-06565,2.22,Propia,0,0,71
FT-06566,4.19,Propia,0,0,78
FT-06567,3.74,Alquilada,0,0,90
FT-06568,3.47,Propia,0,0,81
FT-06569,4.58,Propia,0,0,72
FT-06570,4.11,Propia,0,0,91
FT-06571,4.52,Propia,0,0,90
FT-06572,4.05,Propia,0,0,86
FT-06573,3.02,Alquilada,0,0,76
FT-06574,2.94,Propia,0,0,65
FT-06575,3.97,Propia,1,0,47
FT-06576,5.32,Alquilada,0,0,75
FT-06577,1.77,Alquilada,0,1,36
FT-06578,3.14,Propia,1,0,58
FT-06579,4.18,Alquilada,0,0,78
FT-06580,4.24,Propia,0,0,68
FT-06581,3.03,Alquilada,0,0,79
FT-06582,4.58,Alquilada,1,1,45
FT-06583,5.22,Alquilada,0,0,65
FT-06584,3.76,Propia,0,0,72
FT-06585,7.09,Alquilada,1,0,60
FT-06586,4.43,Alquilada,0,0,84
FT-06587,4.3,Propia,0,0,73
FT-06588,6.17,Alquilada,0,0,60
FT-06589,5.24,Propia,0,0,66
FT-06590,4.64,Propia,0,0,79
FT-06591,3.43,Propia,0,0,70
FT-06592,3.95,Propia,0,0,81
FT-06593,3.74,Alquilada,0,0,62
FT-06594,3.16,Propia,0,0,70
FT-06595,8.13,Propia,0,0,72
FT-06596,5.25,Propia,0,0,97
FT-06597,3.69,Alquilada,0,0,65
FT-06598,4.48,Alquilada,0,0,80
FT-06599,2.37,Propia,1,1,61
FT-06600,2.99,Propia,0,0,92
FT-06601,2.02,Propia,0,0,88
FT-06602,4.61,Alquilada,0,0,68
FT-06603,3.99,Alquilada,0,0,61
FT-06604,5.74,Propia,0,0,57
FT-06605,3.28,Alquilada,0,0,76
FT-06606,5.75,Alquilada,0,0,84
FT-06607,5.97,Propia,0,0,86
FT-06608,2.3,Alquilada,0,0,70
FT-06609,1.74,Propia,1,1,47
FT-06610,5.15,Propia,0,0,89
FT-06611,3.86,Propia,0,0,65
FT-06612,5.71,Alquilada,0,0,46
FT-06613,5.39,Propia,0,0,86
FT-06614,4.13,Alquilada,0,0,60
FT-06615,2.26,Propia,0,0,70
FT-06616,3.63,Alquilada,0,0,78
FT-06617,5.5,Propia,0,0,68
FT-06618,4.4,Propia,0,0,85
FT-06619,3.39,Propia,0,0,100
FT-06620,4.04,Alquilada,0,0,64
FT-06621,4.13,Propia,0,0,74
FT-06622,2.96,Alquilada,0,0,73
FT-06623,3.36,Alquilada,0,0,76
FT-06624,7.91,Propia,0,0,66
FT-06625,1.49,Alquilada,0,0,66
FT-06626,4.03,Propia,1,0,66
FT-06627,5.5,Alquilada,0,0,68
FT-06628,4.0,Propia,0,0,68
FT-06629,3.23,Alquilada,0,0,45
FT-06630,3.54,Propia,0,0,74
FT-06631,7.16,Propia,0,0,70
FT-06632,4.95,Propia,0,0,65
FT-06633,4.85,Propia,0,0,74
FT-06634,3.85,Propia,0,0,73
FT-06635,4.32,Propia,0,0,69
FT-06636,2.79,Alquilada,0,0,73
FT-06637,1.55,Propia,1,1,75
FT-06638,8.2,Alquilada,0,0,60
FT-06639,5.06,Propia,0,0,95
FT-06640,4.01,Propia,0,0,68
FT-06641,4.22,Propia,0,0,76
FT-06642,4.71,Propia,0,0,100
FT-06643,2.78,Propia,0,0,68
FT-06644,2.44,Propia,0,1,63
FT-06645,2.82,Propia,0,0,99
FT-06646,5.05,Alquilada,0,0,55
FT-06647,5.83,Alquilada,0,1,34
FT-06648,4.41,Alquilada,0,1,48
FT-06649,5.27,Propia,1,0,67
FT-06650,4.33,Propia,0,0,74
FT-06651,6.87,Alquilada,0,0,69
FT-06652,3.59,Propia,0,0,90
FT-06653,3.8,Propia,0,0,73
FT-06654,6.35,Propia,0,0,81
FT-06655,5.77,Propia,0,0,67
FT-06656,5.31,Propia,0,0,76
FT-06657,3.08,Propia,0,0,69
FT-06658,3.17,Propia,0,0,57
FT-06659,3.9,Propia,0,0,87
FT-06660,3.87,Propia,0,0,77
FT-06661,0.89,Propia,0,0,81
FT-06662,3.1,Propia,0,0,65
FT-06663,3.54,Propia,0,0,86
FT-06664,3.94,Propia,0,0,78
FT-06665,2.1,Propia,1,1,52
FT-06666,6.19,Propia,0,0,84
FT-06667,4.99,Propia,0,0,69
FT-06668,2.36,Alquilada,0,0,87
FT-06669,5.91,Propia,0,0,66
FT-06670,5.0,Alquilada,0,0,73
FT-06671,5.38,Propia,0,0,63
FT-06672,3.16,Alquilada,0,0,60
FT-06673,6.43,Propia,0,0,68
FT-06674,3.75,Propia,0,0,71
FT-06675,3.08,Propia,0,0,79
FT-06676,5.15,Alquilada,0,0,66
FT-06677,3.92,Alquilada,0,0,79
FT-06678,4.95,Propia,0,0,69
FT-06679,3.53,Alquilada,0,0,68
FT-06680,2.72,Propia,0,0,80
FT-06681,3.5,Propia,0,0,67
FT-06682,2.51,Propia,1,0,93
FT-06683,5.0,Propia,0,0,78
FT-06684,1.61,Alquilada,0,0,58
FT-06685,5.78,Propia,0,0,72
FT-06686,2.58,Alquilada,0,0,66
FT-06687,5.53,Alquilada,0,0,55
FT-06688,4.8,Propia,0,0,85
FT-06689,1.89,Alquilada,0,0,85
FT-06690,4.27,Alquilada,0,0,65
FT-06691,2.46,Alquilada,0,0,81
FT-06692,4.28,Propia,0,0,83
FT-06693,3.18,Alquilada,0,0,73
FT-06694,1.9,Propia,0,0,83
FT-06695,4.71,Propia,0,0,76
FT-06696,3.87,Propia,0,0,86
FT-06697,4.0,Alquilada,0,0,60
FT-06698,2.02,Propia,0,0,75
FT-06699,1.95,Propia,0,0,75
FT-06700,3.62,Alquilada,1,0,60
FT-06701,5.48,Propia,0,0,61
FT-06702,5.04,Propia,0,0,56
FT-06703,4.66,Propia,0,0,73
FT-06704,6.06,Propia,0,0,68
FT-06705,3.24,Propia,0,0,59
FT-06706,4.76,Propia,0,0,86
FT-06707,3.87,Alquilada,1,1,21
FT-06708,8.09,Alquilada,0,0,65
FT-06709,3.05,Propia,0,0,75
FT-06710,2.67,Alquilada,0,1,33
FT-06711,6.83,Propia,0,0,56
FT-06712,3.49,Alquilada,0,0,76
FT-06713,4.59,Propia,0,0,91
FT-06714,4.24,Propia,0,0,89
FT-06715,3.43,Propia,0,0,74
FT-06716,3.18,Alquilada,0,0,68
FT-06717,2.56,Alquilada,0,0,79
FT-06718,1.32,Propia,0,0,76
FT-06719,3.76,Alquilada,0,0,71
FT-06720,3.07,Propia,1,0,93
FT-06721,1.15,Propia,0,0,69
FT-06722,3.0,Propia,0,0,84
FT-06723,4.87,Alquilada,0,0,75
FT-06724,4.14,Alquilada,0,0,75
FT-06725,5.6,Propia,0,0,55
FT-06726,3.42,Propia,1,0,85
FT-06727,2.63,Propia,0,0,82
FT-06728,4.9,Propia,1,0,75
FT-06729,4.57,Alquilada,0,1,64
FT-06730,4.39,Alquilada,0,0,78
FT-06731,2.98,Propia,0,0,59
FT-06732,4.03,Alquilada,0,0,62
FT-06733,2.2,Alquilada,0,1,51
FT-06734,3.06,Propia,0,0,54
FT-06735,5.87,Alquilada,0,0,85
FT-06736,3.31,Alquilada,1,0,71
FT-06737,2.14,Alquilada,1,1,35
FT-06738,4.48,Propia,0,0,62
FT-06739,6.77,Propia,0,0,80
FT-06740,3.28,Alquilada,0,1,57
FT-06741,4.42,Alquilada,0,0,69
FT-06742,4.32,Alquilada,0,0,89
FT-06743,2.21,Alquilada,0,0,87
FT-06744,3.09,Propia,0,0,81
FT-06745,3.61,Alquilada,0,0,75
FT-06746,0.84,Alquilada,0,1,42
FT-06747,3.17,Propia,0,0,70
FT-06748,2.65,Propia,0,0,69
FT-06749,1.63,Alquilada,0,1,49
FT-06750,2.19,Propia,0,0,73
FT-06751,7.81,Alquilada,0,0,73
FT-06752,4.21,Propia,0,0,90
FT-06753,2.77,Propia,0,0,86
FT-06754,6.13,Alquilada,0,0,64
FT-06755,7.09,Propia,0,0,76
FT-06756,2.82,Alquilada,0,0,64
FT-06757,3.37,Propia,0,0,80
FT-06758,5.78,Alquilada,0,0,94
FT-06759,1.95,Propia,0,1,56
FT-06760,3.73,Alquilada,0,0,82
FT-06761,5.84,Alquilada,1,0,91
FT-06762,2.18,Alquilada,0,0,72
FT-06763,1.28,Propia,0,0,78
FT-06764,2.61,Propia,0,0,92
FT-06765,3.03,Propia,0,0,63
FT-06766,2.27,Propia,1,1,42
FT-06767,1.78,Propia,0,1,26
FT-06768,3.44,Alquilada,0,0,81
FT-06769,4.76,Propia,0,0,62
FT-06770,5.25,Propia,0,0,79
FT-06771,5.1,Alquilada,0,0,88
FT-06772,5.65,Propia,0,0,66
FT-06773,4.57,Propia,0,0,65
FT-06774,3.24,Alquilada,0,0,80
FT-06775,1.99,Propia,0,0,74
FT-06776,1.98,Propia,0,0,47
FT-06777,4.11,Alquilada,0,0,90
FT-06778,2.83,Alquilada,0,0,79
FT-06779,1.14,Alquilada,0,1,60
FT-06780,2.52,Propia,1,0,68
FT-06781,6.04,Alquilada,0,0,81
FT-06782,3.49,Alquilada,0,0,73
FT-06783,3.59,Propia,0,0,74
FT-06784,3.7,Alquilada,0,0,75
FT-06785,1.14,Propia,0,0,64
FT-06786,5.79,Propia,0,0,69
FT-06787,2.68,Propia,1,1,67
FT-06788,3.73,Propia,0,0,65
FT-06789,4.0,Propia,0,0,76
FT-06790,2.93,Propia,0,0,78
FT-06791,4.8,Propia,0,0,92
FT-06792,5.56,Alquilada,0,0,65
FT-06793,1.98,Propia,0,0,83
FT-06794,4.98,Propia,0,0,89
FT-06795,1.84,Alquilada,0,0,83
FT-06796,2.93,Propia,0,0,68
FT-06797,1.57,Propia,0,1,38
FT-06798,3.25,Propia,0,0,90
FT-06799,5.9,Propia,0,0,71
FT-06800,3.33,Alquilada,0,0,73
FT-06801,3.33,Propia,0,0,68
FT-06802,2.39,Alquilada,0,0,82
FT-06803,4.34,Alquilada,0,0,46
FT-06804,3.63,Propia,0,0,64
FT-06805,4.63,Propia,0,0,62
FT-06806,2.38,Alquilada,0,0,90
FT-06807,6.83,Propia,0,0,76
FT-06808,5.1,Propia,0,0,71
FT-06809,11.23,Alquilada,0,0,71
FT-06810,3.98,Alquilada,1,0,58
FT-06811,5.45,Propia,0,0,88
FT-06812,6.89,Propia,0,0,69
FT-06813,4.38,Propia,0,0,80
FT-06814,3.67,Propia,0,0,66
FT-06815,3.3,Alquilada,0,0,72
FT-06816,3.52,Alquilada,0,0,63
FT-06817,4.16,Propia,0,0,70
FT-06818,2.54,Propia,1,1,41
FT-06819,4.94,Alquilada,0,0,74
FT-06820,6.24,Alquilada,0,0,77
FT-06821,2.54,Alquilada,0,0,74
FT-06822,2.54,Alquilada,1,0,91
FT-06823,2.76,Propia,1,1,25
FT-06824,2.52,Propia,0,1,72
FT-06825,6.65,Propia,0,0,75
FT-06826,5.65,Alquilada,0,0,62
FT-06827,3.66,Alquilada,0,0,74
FT-06828,3.78,Propia,1,0,73
FT-06829,4.41,Propia,0,0,74
FT-06830,2.95,Alquilada,0,0,74
FT-06831,1.51,Alquilada,1,1,47
FT-06832,3.02,Propia,0,0,55
FT-06833,4.0,Propia,0,0,75
FT-06834,2.39,Alquilada,1,1,18
FT-06835,2.66,Propia,1,1,50
FT-06836,5.47,Alquilada,0,0,65
FT-06837,3.76,Propia,0,0,57
FT-06838,3.84,Propia,0,0,77
FT-06839,2.23,Propia,0,0,81
FT-06840,1.38,Alquilada,1,1,52
FT-06841,2.47,Alquilada,1,1,59
FT-06842,5.07,Alquilada,0,0,73
FT-06843,2.86,Alquilada,0,0,77
FT-06844,2.6,Alquilada,0,0,84
FT-06845,1.14,Propia,1,1,50
FT-06846,1.87,Alquilada,0,0,57
FT-06847,6.79,Propia,0,0,88
FT-06848,3.56,Alquilada,0,0,54
FT-06849,1.5,Alquilada,0,0,83
FT-06850,3.26,Propia,0,0,88
FT-06851,3.69,Alquilada,0,0,82
FT-06852,2.26,Alquilada,1,1,57
FT-06853,3.61,Propia,1,1,61
FT-06854,2.3,Propia,0,0,72
FT-06855,4.43,Propia,0,0,92
FT-06856,3.96,Propia,0,0,92
FT-06857,3.64,Alquilada,0,0,76
FT-06858,3.44,Alquilada,0,0,55
FT-06859,2.88,Alquilada,1,1,33
FT-06860,3.92,Alquilada,0,0,71
FT-06861,3.84,Propia,0,0,73
FT-06862,3.6,Alquilada,1,1,75
FT-06863,1.88,Alquilada,1,1,55
FT-06864,4.44,Propia,1,0,56
FT-06865,3.05,Propia,0,0,45
FT-06866,3.51,Alquilada,0,0,75
FT-06867,3.79,Propia,0,0,94
FT-06868,2.4,Propia,0,0,64
FT-06869,3.28,Propia,0,0,68
FT-06870,4.29,Alquilada,1,1,54
FT-06871,4.76,Propia,0,0,86
FT-06872,4.69,Propia,0,0,74
FT-06873,2.07,Propia,0,0,65
FT-06874,3.44,Alquilada,0,0,88
FT-06875,2.92,Propia,0,0,59
FT-06876,1.93,Alquilada,0,0,67
FT-06877,3.73,Propia,0,0,79
FT-06878,3.27,Propia,0,0,56
FT-06879,3.93,Alquilada,0,0,77
FT-06880,4.71,Propia,0,0,86
FT-06881,4.43,Alquilada,0,0,91
FT-06882,7.13,Propia,0,0,69
FT-06883,4.13,Propia,0,0,68
FT-06884,6.17,Propia,1,0,81
FT-06885,0.47,Alquilada,1,1,53
FT-06886,1.72,Alquilada,0,1,42
FT-06887,3.04,Alquilada,0,0,77
FT-06888,3.58,Propia,0,0,77
FT-06889,5.16,Alquilada,0,0,52
FT-06890,3.57,Alquilada,0,0,60
FT-06891,5.5,Propia,0,0,53
FT-06892,2.71,Alquilada,0,1,57
FT-06893,1.48,Propia,0,1,48
FT-06894,4.22,Alquilada,0,0,71
FT-06895,4.29,Alquilada,0,0,72
FT-06896,3.14,Alquilada,1,1,66
FT-06897,4.83,Alquilada,0,0,63
FT-06898,1.81,Propia,0,0,56
FT-06899,2.75,Alquilada,0,0,71
FT-06900,4.52,Alquilada,0,0,66
FT-06901,3.62,Propia,0,0,87
FT-06902,3.12,Propia,0,0,71
FT-06903,4.11,Propia,1,0,66
FT-06904,5.35,Propia,0,0,70
FT-06905,4.41,Propia,0,0,66
FT-06906,5.05,Propia,0,0,88
FT-06907,4.49,Propia,0,0,69
FT-06908,5.83,Alquilada,0,0,78
FT-06909,3.28,Propia,0,0,82
FT-06910,5.48,Propia,0,0,66
FT-06911,2.12,Propia,1,0,53
FT-06912,1.37,Alquilada,1,1,50
FT-06913,4.79,Propia,0,0,80
FT-06914,2.46,Alquilada,0,0,54
FT-06915,3.49,Alquilada,0,0,76
FT-06916,5.8,Propia,0,0,82
FT-06917,2.63,Alquilada,0,0,88
FT-06918,2.32,Alquilada,1,1,24
FT-06919,3.43,Alquilada,0,0,76
FT-06920,2.55,Propia,0,0,75
FT-06921,2.79,Alquilada,0,1,42
FT-06922,5.66,Propia,0,0,63
FT-06923,2.44,Alquilada,0,0,54
FT-06924,2.39,Propia,0,0,74
FT-06925,4.74,Propia,0,0,78
FT-06926,3.22,Alquilada,0,0,74
FT-06927,7.16,Alquilada,0,0,76
FT-06928,4.29,Alquilada,0,0,81
FT-06929,5.35,Propia,0,0,58
FT-06930,4.24,Alquilada,0,0,74
FT-06931,2.46,Propia,0,0,76
FT-06932,2.83,Alquilada,1,0,68
FT-06933,2.96,Propia,0,0,50
FT-06934,4.58,Alquilada,0,0,62
FT-06935,2.51,Alquilada,1,1,46
FT-06936,1.97,Propia,0,0,75
FT-06937,4.88,Propia,1,0,73
FT-06938,7.65,Alquilada,0,0,94
FT-06939,2.62,Propia,0,0,83
FT-06940,2.75,Alquilada,0,0,73
FT-06941,3.08,Alquilada,0,0,74
FT-06942,3.71,Propia,0,0,87
FT-06943,2.69,Propia,0,0,87
FT-06944,5.77,Alquilada,0,0,77
FT-06945,6.52,Alquilada,0,0,92
FT-06946,4.04,Propia,0,0,63
FT-06947,3.79,Propia,0,0,73
